,foto,parecerFinal,caminho,ano
4088,221062092.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062092.jpg,2022
4089,221161147.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161147.jpg,2022
4090,221242082.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242082.jpg,2022
4091,221140484.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140484.jpg,2022
4092,221311467.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311467.jpg,2022
4093,221222821.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221222821.jpg,2022
4094,221200541.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200541.jpg,2022
4095,221041869.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221041869.jpg,2022
4096,221122461.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122461.jpg,2022
4097,221041885.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221041885.jpg,2022
4098,221122478.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122478.jpg,2022
4099,221161171.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161171.jpg,2022
4100,221390456.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221390456.jpg,2022
4101,221041915.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221041915.jpg,2022
4102,221200576.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200576.jpg,2022
4103,221222871.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221222871.jpg,2022
4104,221041941.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221041941.jpg,2022
4105,221011137.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011137.jpg,2022
4106,221180397.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221180397.jpg,2022
4107,221222901.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221222901.jpg,2022
4108,221200592.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200592.jpg,2022
4109,221390472.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221390472.jpg,2022
4110,221071105.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071105.jpg,2022
4111,221140492.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140492.jpg,2022
4112,221011153.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011153.jpg,2022
4113,221161201.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161201.jpg,2022
4114,221011161.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011161.jpg,2022
4115,221390499.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221390499.jpg,2022
4116,221151354.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151354.jpg,2022
4117,221062157.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062157.jpg,2022
4118,221311505.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311505.jpg,2022
4119,221062165.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062165.jpg,2022
4120,221122605.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122605.jpg,2022
4121,221062203.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062203.jpg,2022
4122,221270558.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221270558.jpg,2022
4123,221042083.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042083.jpg,2022
4124,221252932.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221252932.jpg,2022
4125,221252959.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221252959.jpg,2022
4126,221300287.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221300287.jpg,2022
4127,221280251.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221280251.jpg,2022
4128,221290222.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221290222.jpg,2022
4129,221311548.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311548.jpg,2022
4130,221042131.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042131.jpg,2022
4131,221332065.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332065.jpg,2022
4132,221042164.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042164.jpg,2022
4133,221042318.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042318.jpg,2022
4134,221042326.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042326.jpg,2022
4135,221332091.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332091.jpg,2022
4136,221140621.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140621.jpg,2022
4137,221332103.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332103.jpg,2022
4138,221200673.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200673.jpg,2022
4139,221101209.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221101209.jpg,2022
4140,221332111.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332111.jpg,2022
4141,221032592.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032592.jpg,2022
4142,221311572.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311572.jpg,2022
4143,221332138.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332138.jpg,2022
4144,221222995.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221222995.jpg,2022
4145,221011471.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011471.jpg,2022
4146,221253033.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253033.jpg,2022
4147,221253041.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253041.jpg,2022
4148,221242252.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242252.jpg,2022
4149,221223037.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223037.jpg,2022
4150,221223053.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223053.jpg,2022
4151,221223071.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223071.jpg,2022
4152,221011481.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011481.jpg,2022
4153,221490469.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221490469.jpg,2022
4154,221101276.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221101276.jpg,2022
4155,221042385.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042385.jpg,2022
4156,221223142.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223142.jpg,2022
4157,221080422.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080422.jpg,2022
4158,221332189.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332189.jpg,2022
4159,221090754.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090754.jpg,2022
4160,221071202.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071202.jpg,2022
4161,221332197.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332197.jpg,2022
4162,221050604.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050604.jpg,2022
4163,221090762.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090762.jpg,2022
4164,221223177.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223177.jpg,2022
4165,221130489.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221130489.jpg,2022
4166,221332219.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332219.jpg,2022
4167,221210611.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221210611.jpg,2022
4168,221062271.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062271.jpg,2022
4169,221023305.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023305.jpg,2022
4170,221032691.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032691.jpg,2022
4171,221080481.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080481.jpg,2022
4172,221122621.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122621.jpg,2022
4173,221090801.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090801.jpg,2022
4174,221042466.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042466.jpg,2022
4175,221390545.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221390545.jpg,2022
4176,221032746.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032746.jpg,2022
4177,221130519.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221130519.jpg,2022
4178,221023453.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023453.jpg,2022
4179,221050621.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050621.jpg,2022
4180,221223215.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223215.jpg,2022
4181,221290303.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221290303.jpg,2022
4182,221032789.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032789.jpg,2022
4183,221290311.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221290311.jpg,2022
4184,221011617.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011617.jpg,2022
4185,221200851.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200851.jpg,2022
4186,221290321.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221290321.jpg,2022
4187,221032835.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032835.jpg,2022
4188,221032843.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032843.jpg,2022
4189,221090843.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090843.jpg,2022
4190,221200908.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200908.jpg,2022
4191,221080546.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080546.jpg,2022
4192,221300457.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221300457.jpg,2022
4193,221032851.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032851.jpg,2022
4194,221122699.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122699.jpg,2022
4195,221300465.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221300465.jpg,2022
4196,221062394.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062394.jpg,2022
4197,221140808.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140808.jpg,2022
4198,221032861.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032861.jpg,2022
4199,221242457.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242457.jpg,2022
4200,221253254.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253254.jpg,2022
4201,221071288.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071288.jpg,2022
4202,221023569.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023569.jpg,2022
4203,221042611.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042611.jpg,2022
4204,221332294.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332294.jpg,2022
4205,221311661.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311661.jpg,2022
4206,221101411.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221101411.jpg,2022
4207,221200916.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200916.jpg,2022
4208,221090916.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090916.jpg,2022
4209,221151494.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151494.jpg,2022
4210,221253343.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253343.jpg,2022
4211,221253351.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253351.jpg,2022
4212,221140867.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140867.jpg,2022
4213,221080619.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080619.jpg,2022
4214,221190791.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221190791.jpg,2022
4215,221062505.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062505.jpg,2022
4216,221050728.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050728.jpg,2022
4217,221151516.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151516.jpg,2022
4218,221062531.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062531.jpg,2022
4219,221011731.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011731.jpg,2022
4220,221050744.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050744.jpg,2022
4221,221332308.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332308.jpg,2022
4222,221140891.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140891.jpg,2022
4223,221242503.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242503.jpg,2022
4224,221080643.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080643.jpg,2022
4225,221242538.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242538.jpg,2022
4226,221062564.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062564.jpg,2022
4227,221032932.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032932.jpg,2022
4228,221122923.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122923.jpg,2022
4229,221011749.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011749.jpg,2022
4230,221122941.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122941.jpg,2022
4231,221122958.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221122958.jpg,2022
4232,221090959.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090959.jpg,2022
4233,221161341.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161341.jpg,2022
4234,221200932.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221200932.jpg,2022
4235,221242546.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242546.jpg,2022
4236,221032941.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032941.jpg,2022
4237,221080694.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080694.jpg,2022
4238,221223347.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223347.jpg,2022
4239,221123041.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123041.jpg,2022
4240,221123059.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123059.jpg,2022
4241,221123067.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123067.jpg,2022
4242,221071318.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071318.jpg,2022
4243,221023691.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023691.jpg,2022
4244,221123131.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123131.jpg,2022
4245,221123148.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123148.jpg,2022
4246,221260064.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221260064.jpg,2022
4247,221080775.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080775.jpg,2022
4248,221123202.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123202.jpg,2022
4249,221161368.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161368.jpg,2022
4250,221242554.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242554.jpg,2022
4251,221042831.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042831.jpg,2022
4252,221253629.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253629.jpg,2022
4253,221253653.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253653.jpg,2022
4254,221161376.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161376.jpg,2022
4255,221320202.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320202.jpg,2022
4256,221320229.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320229.jpg,2022
4257,221090975.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221090975.jpg,2022
4258,221032975.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221032975.jpg,2022
4259,221111158.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221111158.jpg,2022
4260,221190805.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221190805.jpg,2022
4261,221130616.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221130616.jpg,2022
4262,221123385.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123385.jpg,2022
4263,221050817.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050817.jpg,2022
4264,221190848.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221190848.jpg,2022
4265,221080996.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221080996.jpg,2022
4266,221050825.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050825.jpg,2022
4267,221050841.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050841.jpg,2022
4268,221033009.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221033009.jpg,2022
4269,221042921.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221042921.jpg,2022
4270,221023781.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023781.jpg,2022
4271,221151796.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151796.jpg,2022
4272,221023798.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023798.jpg,2022
4273,221151869.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151869.jpg,2022
4274,221300546.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221300546.jpg,2022
4275,221320261.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320261.jpg,2022
4276,221123563.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123563.jpg,2022
4277,221050884.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050884.jpg,2022
4278,221151941.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221151941.jpg,2022
4279,221011901.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221011901.jpg,2022
4280,221071407.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071407.jpg,2022
4281,221062726.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062726.jpg,2022
4282,221230343.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221230343.jpg,2022
4283,221062751.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062751.jpg,2022
4284,221311726.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221311726.jpg,2022
4285,221123601.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123601.jpg,2022
4286,221062769.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062769.jpg,2022
4287,221023836.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023836.jpg,2022
4288,221123725.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123725.jpg,2022
4289,221023844.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023844.jpg,2022
4290,221062815.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062815.jpg,2022
4291,221123776.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123776.jpg,2022
4292,221123784.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123784.jpg,2022
4293,221101519.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221101519.jpg,2022
4294,221050973.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221050973.jpg,2022
4295,221320482.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320482.jpg,2022
4296,221320512.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320512.jpg,2022
4297,221123911.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221123911.jpg,2022
4298,221051015.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221051015.jpg,2022
4299,221161465.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161465.jpg,2022
4300,221062904.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221062904.jpg,2022
4301,221023909.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023909.jpg,2022
4302,221253793.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253793.jpg,2022
4303,221124004.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221124004.jpg,2022
4304,221043081.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221043081.jpg,2022
4305,221043111.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221043111.jpg,2022
4306,221043292.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221043292.jpg,2022
4307,221023917.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023917.jpg,2022
4308,221023925.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023925.jpg,2022
4309,221043322.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221043322.jpg,2022
4310,221071423.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221071423.jpg,2022
4311,221223541.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223541.jpg,2022
4312,221223551.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221223551.jpg,2022
4313,221253874.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253874.jpg,2022
4314,221242741.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242741.jpg,2022
4315,221242775.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221242775.jpg,2022
4316,221051201.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221051201.jpg,2022
4317,221051228.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221051228.jpg,2022
4318,221063056.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221063056.jpg,2022
4319,221180461.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221180461.jpg,2022
4320,221063072.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221063072.jpg,2022
4321,221081046.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221081046.jpg,2022
4322,221140956.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221140956.jpg,2022
4323,221332448.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221332448.jpg,2022
4324,221180508.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221180508.jpg,2022
4325,221320725.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320725.jpg,2022
4326,221253882.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221253882.jpg,2022
4327,221280324.jpg,0,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221280324.jpg,2022
4328,221051317.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221051317.jpg,2022
4329,221161546.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221161546.jpg,2022
4330,221091041.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221091041.jpg,2022
4331,221023984.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023984.jpg,2022
4332,221320822.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320822.jpg,2022
4333,221320831.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221320831.jpg,2022
4334,222051353.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\222051353.jpg,2022
4335,221124111.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221124111.jpg,2022
4336,221023992.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221023992.jpg,2022
4337,221152105.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221152105.jpg,2022
4338,221152113.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221152113.jpg,2022
4339,221321004.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221321004.jpg,2022
4340,221063111.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221063111.jpg,2022
4341,221051503.jpg,1,C:\Users\DELL\Desktop\Imagens\unesp\Normal\2022\221051503.jpg,2022
